taxamount,yearbuilt,fips,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt,propertylandusetypeid,transactiondate
10521.99,1955.0,6037.0,877364.0,1632.0,2.0,3.0,261.0,2017-05-01
6519.86,1988.0,6037.0,530818.0,2679.0,3.0,3.0,261.0,2017-05-01
13605.73,1939.0,6037.0,1131314.0,1530.0,2.0,3.0,261.0,2017-05-01
3931.17,1939.0,6037.0,304542.0,3568.0,4.0,4.0,261.0,2017-05-01
5546.75,1975.0,6037.0,451866.0,1953.0,3.0,3.0,261.0,2017-05-01
25620.85,1940.0,6037.0,2125268.0,4888.0,6.0,4.0,261.0,2017-05-01
18691.61,1941.0,6037.0,1555000.0,3007.0,4.0,7.0,261.0,2017-05-01
6699.63,1959.0,6037.0,531037.0,2187.0,3.0,4.0,261.0,2017-05-01
10231.33,1957.0,6037.0,847790.0,1344.0,2.0,3.0,261.0,2017-05-01
3860.62,1952.0,6037.0,268271.0,2188.0,1.0,2.0,261.0,2017-05-01
8653.63,1970.0,6037.0,704161.0,2120.0,3.0,4.0,261.0,2017-05-01
884.14,1956.0,6037.0,68083.0,1419.0,2.0,3.0,261.0,2017-05-01
4417.79,1950.0,6037.0,359500.0,940.0,1.0,2.0,261.0,2017-05-01
2219.27,1950.0,6037.0,181848.0,1302.0,2.0,4.0,261.0,2017-05-01
1517.49,1950.0,6037.0,123372.0,1178.0,2.0,3.0,261.0,2017-05-01
9180.39,1963.0,6037.0,740116.0,2632.0,3.0,5.0,261.0,2017-05-01
4050.0,1948.0,6037.0,329956.0,968.0,1.0,2.0,261.0,2017-05-01
1150.97,1942.0,6037.0,90222.0,1787.0,2.0,3.0,261.0,2017-05-01
636.87,1943.0,6037.0,50690.0,889.0,1.0,2.0,261.0,2017-05-01
1689.18,1947.0,6037.0,129646.0,868.0,2.0,3.0,261.0,2017-05-01
1248.97,1952.0,6037.0,88675.0,1078.0,1.0,2.0,261.0,2017-05-01
3747.95,1959.0,6037.0,295287.0,1751.0,3.0,4.0,261.0,2017-05-01
872.32,1953.0,6037.0,63322.0,1251.0,2.0,3.0,261.0,2017-05-01
812.76,1950.0,6037.0,56702.0,1094.0,1.0,3.0,261.0,2017-05-01
2390.69,1953.0,6037.0,182722.0,1045.0,1.0,3.0,261.0,2017-05-01
2570.98,1939.0,6037.0,226714.0,1004.0,1.0,3.0,261.0,2017-05-01
2912.58,1956.0,6037.0,235895.0,1739.0,2.0,3.0,261.0,2017-05-01
4732.4,1940.0,6037.0,388057.0,842.0,1.0,2.0,261.0,2017-05-01
4358.11,1944.0,6037.0,359828.0,1547.0,2.0,4.0,261.0,2017-05-01
5124.94,1929.0,6037.0,417718.0,1648.0,3.0,4.0,261.0,2017-05-01
4512.76,1941.0,6037.0,367437.0,1011.0,1.0,2.0,261.0,2017-05-01
5838.34,1945.0,6037.0,478355.0,1180.0,1.0,3.0,261.0,2017-05-01
5849.12,1936.0,6037.0,484848.0,1679.0,2.0,3.0,261.0,2017-05-01
7574.05,1939.0,6037.0,630932.0,1367.0,1.0,3.0,261.0,2017-05-01
6096.66,1941.0,6037.0,502278.0,2086.0,3.0,4.0,261.0,2017-05-01
9510.11,1999.0,6037.0,781147.0,2390.0,3.0,3.0,261.0,2017-05-01
34200.07,1938.0,6037.0,2847720.0,2090.0,2.0,2.0,261.0,2017-05-01
5001.85,1939.0,6037.0,407438.0,1386.0,2.0,2.0,261.0,2017-05-01
7311.84,1925.0,6037.0,602000.0,1185.0,1.0,2.0,261.0,2017-05-01
2825.61,1939.0,6037.0,233874.0,1164.0,1.0,2.0,261.0,2017-05-01
7556.87,1925.0,6037.0,618916.0,3183.0,3.0,3.0,261.0,2017-05-01
3551.76,1931.0,6037.0,293280.0,1347.0,1.0,2.0,261.0,2017-05-01
16627.47,1947.0,6037.0,1373335.0,3911.0,6.0,3.0,261.0,2017-05-01
10823.53,1926.0,6037.0,888343.0,1846.0,2.0,2.0,261.0,2017-05-01
7537.66,1953.0,6037.0,599587.0,3074.0,3.0,3.0,261.0,2017-05-01
12323.02,1952.0,6037.0,1017896.0,2897.0,3.0,3.0,261.0,2017-05-01
56876.87,1981.0,6037.0,4730404.0,6676.0,3.0,3.0,261.0,2017-05-01
1692.73,1969.0,6037.0,125872.0,1976.0,2.0,3.0,261.0,2017-05-01
15905.53,1981.0,6037.0,1319824.0,3380.0,5.0,4.0,261.0,2017-08-11
6867.52,1932.0,6037.0,562398.0,1087.0,2.0,2.0,261.0,2017-05-01
18844.92,1948.0,6037.0,1568833.0,2655.0,4.0,2.0,261.0,2017-05-01
18754.63,1927.0,6037.0,1551102.0,1318.0,2.0,3.0,261.0,2017-05-01
5891.09,1998.0,6037.0,488660.0,1675.0,2.0,3.0,261.0,2017-05-01
767.54,1940.0,6037.0,66429.0,1460.0,2.0,3.0,261.0,2017-05-01
2520.27,1938.0,6037.0,221145.0,1240.0,1.0,4.0,261.0,2017-05-01
3609.92,1937.0,6037.0,321150.0,1138.0,1.0,2.0,261.0,2017-05-01
4663.64,1944.0,6037.0,416416.0,1424.0,1.0,3.0,261.0,2017-05-01
5200.99,1940.0,6037.0,468397.0,832.0,1.0,2.0,261.0,2017-05-01
868.45,1941.0,6037.0,69765.0,1160.0,1.0,2.0,261.0,2017-05-01
804.91,1940.0,6037.0,64757.0,1004.0,1.0,3.0,261.0,2017-05-01
4516.87,1939.0,6037.0,408371.0,1897.0,3.0,3.0,261.0,2017-05-01
1082.13,1937.0,6037.0,94698.0,1642.0,3.0,2.0,261.0,2017-05-01
6232.4,1939.0,6037.0,568615.0,1227.0,1.0,2.0,261.0,2017-05-01
1504.66,1955.0,6037.0,133313.0,1499.0,1.0,2.0,261.0,2017-05-01
3210.54,1946.0,6037.0,292115.0,954.0,1.0,2.0,261.0,2017-05-01
855.45,1944.0,6037.0,66636.0,1604.0,2.0,3.0,261.0,2017-05-01
4086.37,1944.0,6037.0,368890.0,1881.0,2.0,4.0,261.0,2017-05-01
4605.41,1939.0,6037.0,413679.0,1441.0,2.0,3.0,261.0,2017-05-01
3576.82,1939.0,6037.0,323575.0,1534.0,2.0,3.0,261.0,2017-05-01
6998.14,1940.0,6037.0,639500.0,964.0,1.0,2.0,261.0,2017-05-01
4387.06,1941.0,6037.0,387693.0,2076.0,2.0,4.0,261.0,2017-05-01
5045.1,1894.0,6037.0,458788.0,1246.0,1.0,2.0,261.0,2017-05-01
6951.57,1939.0,6037.0,630198.0,2269.0,3.0,3.0,261.0,2017-05-01
10105.89,1946.0,6037.0,917486.0,2763.0,3.0,5.0,261.0,2017-05-01
7198.47,1938.0,6037.0,649760.0,1166.0,1.0,3.0,261.0,2017-05-01
840.24,1938.0,6037.0,66430.0,1325.0,1.0,2.0,261.0,2017-05-01
972.15,1942.0,6037.0,77532.0,1506.0,2.0,4.0,261.0,2017-05-01
6845.09,1941.0,6037.0,623165.0,1588.0,2.0,3.0,261.0,2017-05-01
6710.83,1929.0,6037.0,605173.0,1216.0,1.0,2.0,261.0,2017-05-01
5590.93,1908.0,6037.0,499996.0,2908.0,3.0,5.0,261.0,2017-05-01
1762.01,1946.0,6037.0,159404.0,954.0,1.0,2.0,261.0,2017-05-01
6869.4,1939.0,6037.0,626497.0,1283.0,1.0,2.0,261.0,2017-05-01
845.84,1926.0,6037.0,66633.0,1296.0,1.0,3.0,261.0,2017-05-01
8700.03,1938.0,6037.0,790576.0,2012.0,3.0,3.0,261.0,2017-05-01
4926.35,1939.0,6037.0,431492.0,3699.0,3.0,4.0,261.0,2017-05-01
3461.53,1947.0,6037.0,312011.0,1680.0,2.0,3.0,261.0,2017-05-01
4048.07,1920.0,6037.0,364721.0,1985.0,2.0,3.0,261.0,2017-05-01
4635.99,1924.0,6037.0,413679.0,1546.0,2.0,4.0,261.0,2017-05-01
1943.97,1940.0,6037.0,169535.0,2452.0,2.0,4.0,261.0,2017-05-02
4685.99,1951.0,6037.0,424240.0,1775.0,2.0,3.0,261.0,2017-05-02
7852.55,1950.0,6037.0,706243.0,1929.0,3.0,3.0,261.0,2017-05-02
5446.52,1937.0,6037.0,489374.0,1119.0,1.0,2.0,261.0,2017-05-02
5739.69,1940.0,6037.0,515238.0,1398.0,2.0,4.0,261.0,2017-05-02
1787.22,1940.0,6037.0,162105.0,854.0,1.0,2.0,261.0,2017-05-02
3180.72,1940.0,6037.0,287232.0,1577.0,2.0,3.0,261.0,2017-05-02
5084.6,1941.0,6037.0,464900.0,830.0,1.0,2.0,261.0,2017-05-02
2347.64,1926.0,6037.0,206271.0,968.0,1.0,2.0,261.0,2017-05-02
721.82,1947.0,6037.0,63124.0,1210.0,1.0,2.0,261.0,2017-05-02
3572.85,1951.0,6037.0,320414.0,2301.0,2.0,4.0,261.0,2017-05-02
6449.3,1951.0,6037.0,588012.0,1349.0,2.0,3.0,261.0,2017-05-02
8516.74,1944.0,6037.0,773814.0,2177.0,2.0,4.0,261.0,2017-05-02
1263.67,1956.0,6037.0,109511.0,1951.0,2.0,3.0,261.0,2017-05-02
2768.76,1942.0,6037.0,249240.0,1556.0,2.0,2.0,261.0,2017-05-02
7749.55,1954.0,6037.0,702258.0,2398.0,4.0,5.0,261.0,2017-05-02
5983.83,1953.0,6037.0,537645.0,3200.0,5.0,4.0,261.0,2017-05-02
1502.72,1957.0,6037.0,130028.0,2240.0,3.0,4.0,261.0,2017-05-02
3915.06,1950.0,6037.0,353121.0,1819.0,3.0,3.0,261.0,2017-05-02
8313.05,1988.0,6037.0,746604.0,3615.0,4.0,4.0,261.0,2017-05-02
5945.77,1947.0,6037.0,541127.0,1471.0,2.0,3.0,261.0,2017-05-02
795.17,1941.0,6037.0,67965.0,1679.0,1.0,3.0,261.0,2017-05-02
1005.19,1949.0,6037.0,88890.0,1234.0,2.0,3.0,261.0,2017-05-02
916.08,1947.0,6037.0,79453.0,1565.0,2.0,3.0,261.0,2017-05-02
3603.0,1946.0,6037.0,327137.0,1317.0,2.0,2.0,261.0,2017-05-02
3699.36,1948.0,6037.0,333734.0,1893.0,2.0,3.0,261.0,2017-05-02
7863.21,1939.0,6037.0,709951.0,1540.0,2.0,2.0,261.0,2017-05-02
884.32,1941.0,6037.0,77498.0,1509.0,2.0,3.0,261.0,2017-05-02
2225.96,1940.0,6037.0,195050.0,912.0,1.0,2.0,261.0,2017-05-02
725.85,1941.0,6037.0,64290.0,978.0,1.0,2.0,261.0,2017-05-02
4926.75,1949.0,6037.0,449136.0,1216.0,2.0,3.0,261.0,2017-05-02
3869.6,1951.0,6037.0,353677.0,817.0,1.0,2.0,261.0,2017-05-02
8360.87,1925.0,6037.0,756360.0,1260.0,1.0,2.0,261.0,2017-05-02
2484.88,1939.0,6037.0,219384.0,940.0,1.0,2.0,261.0,2017-05-02
14080.85,2005.0,6037.0,1275000.0,2750.0,4.0,4.0,261.0,2017-05-02
7666.22,1926.0,6037.0,700000.0,1172.0,2.0,3.0,261.0,2017-05-02
8091.2,1923.0,6037.0,727671.0,866.0,1.0,2.0,261.0,2017-05-02
5218.74,1926.0,6037.0,474641.0,1434.0,2.0,4.0,261.0,2017-05-02
5346.37,1941.0,6037.0,480409.0,1215.0,2.0,3.0,261.0,2017-05-02
4203.15,1941.0,6037.0,381878.0,1393.0,2.0,3.0,261.0,2017-05-02
2678.01,1941.0,6037.0,234728.0,1467.0,2.0,2.0,261.0,2017-05-02
5874.42,1936.0,6037.0,529712.0,1988.0,2.0,3.0,261.0,2017-05-02
2659.93,1941.0,6037.0,240230.0,1393.0,2.0,3.0,261.0,2017-05-02
7411.56,1941.0,6037.0,670065.0,1108.0,1.0,3.0,261.0,2017-05-02
10517.46,2007.0,6037.0,954105.0,3140.0,3.0,4.0,261.0,2017-05-02
6753.71,1947.0,6037.0,610165.0,1036.0,1.0,3.0,261.0,2017-05-02
5471.05,1947.0,6037.0,499310.0,1095.0,1.0,3.0,261.0,2017-05-02
4424.25,2007.0,6037.0,393837.0,1650.0,2.0,3.0,261.0,2017-05-02
5593.7,1936.0,6037.0,508659.0,1484.0,2.0,3.0,261.0,2017-05-02
5991.83,1937.0,6037.0,537508.0,1745.0,2.0,3.0,261.0,2017-05-02
5662.92,1923.0,6037.0,511000.0,805.0,1.0,2.0,261.0,2017-05-02
8311.38,1926.0,6037.0,750166.0,1686.0,2.0,3.0,261.0,2017-05-02
4930.62,1938.0,6037.0,441975.0,1286.0,2.0,3.0,261.0,2017-05-02
10117.07,1937.0,6037.0,911595.0,1718.0,3.0,2.0,261.0,2017-05-02
5944.98,1939.0,6037.0,539015.0,1876.0,2.0,3.0,261.0,2017-05-02
4975.99,1969.0,6037.0,399000.0,1498.0,2.0,3.0,261.0,2017-05-02
3964.64,1965.0,6037.0,322801.0,1435.0,2.0,3.0,261.0,2017-05-02
2870.39,1953.0,6037.0,230503.0,1118.0,2.0,3.0,261.0,2017-05-02
2010.38,1956.0,6037.0,163708.0,1196.0,2.0,3.0,261.0,2017-05-02
4554.38,1971.0,6037.0,371702.0,1144.0,2.0,3.0,261.0,2017-05-02
2291.52,1965.0,6037.0,173391.0,1710.0,2.0,3.0,261.0,2017-05-02
4332.08,1965.0,6037.0,344833.0,1512.0,2.0,3.0,261.0,2017-05-02
3329.91,1964.0,6037.0,256132.0,1625.0,2.0,4.0,261.0,2017-05-02
3452.34,1947.0,6037.0,264027.0,1886.0,3.0,3.0,261.0,2017-05-02
2154.82,1953.0,6037.0,161659.0,1322.0,2.0,2.0,261.0,2017-05-02
2190.01,1958.0,6037.0,169570.0,2261.0,2.0,4.0,261.0,2017-05-02
2137.88,1947.0,6037.0,167831.0,1116.0,1.0,3.0,261.0,2017-05-02
3468.76,1947.0,6037.0,280862.0,1116.0,1.0,3.0,261.0,2017-05-02
4430.26,1955.0,6037.0,357034.0,1655.0,3.0,4.0,261.0,2017-05-02
3622.89,1954.0,6037.0,291841.0,1416.0,2.0,4.0,261.0,2017-05-02
2861.31,1955.0,6037.0,228328.0,1360.0,2.0,4.0,261.0,2017-05-02
3039.97,1946.0,6037.0,251064.0,1056.0,1.0,3.0,261.0,2017-05-02
2004.02,1949.0,6037.0,163336.0,1113.0,1.0,2.0,261.0,2017-05-02
2202.83,1948.0,6037.0,171907.0,1127.0,1.0,3.0,261.0,2017-05-02
3377.58,1954.0,6037.0,272595.0,1125.0,2.0,4.0,261.0,2017-08-23
4130.79,1933.0,6037.0,332569.0,1428.0,2.0,4.0,261.0,2017-05-02
7746.32,1951.0,6037.0,624093.0,3255.0,2.0,3.0,261.0,2017-05-02
2538.31,1969.0,6037.0,203436.0,1714.0,2.0,3.0,261.0,2017-05-02
3549.46,1946.0,6037.0,283500.0,1098.0,2.0,3.0,261.0,2017-05-02
4674.84,1942.0,6037.0,349486.0,2533.0,3.0,4.0,261.0,2017-05-02
4460.02,1959.0,6037.0,363000.0,1022.0,1.0,3.0,261.0,2017-05-02
5486.12,1957.0,6037.0,440000.0,1354.0,2.0,3.0,261.0,2017-05-02
4266.13,1977.0,6037.0,344836.0,1333.0,2.0,3.0,261.0,2017-05-02
3277.51,1950.0,6037.0,254254.0,2056.0,1.0,3.0,261.0,2017-05-02
871.87,1962.0,6037.0,63947.0,1182.0,2.0,3.0,261.0,2017-05-02
5142.66,1963.0,6037.0,413177.0,1297.0,2.0,3.0,261.0,2017-05-02
1473.15,1961.0,6037.0,111195.0,1646.0,2.0,3.0,261.0,2017-05-02
3315.63,1951.0,6037.0,274532.0,1314.0,2.0,4.0,261.0,2017-05-02
4597.17,1927.0,6037.0,374000.0,1248.0,1.0,3.0,261.0,2017-05-02
750.67,1929.0,6037.0,50484.0,1138.0,1.0,2.0,261.0,2017-05-02
644.09,1958.0,6037.0,45151.0,1025.0,2.0,3.0,261.0,2017-05-02
3975.85,1927.0,6037.0,277317.0,1134.0,1.0,3.0,261.0,2017-05-02
2312.92,1948.0,6037.0,156905.0,891.0,1.0,2.0,261.0,2017-05-02
1245.68,1941.0,6037.0,82001.0,678.0,1.0,1.0,261.0,2017-05-02
1309.01,1941.0,6037.0,79477.0,1642.0,2.0,2.0,261.0,2017-05-02
5216.67,1940.0,6037.0,362166.0,2578.0,3.0,4.0,261.0,2017-05-02
,1920.0,6037.0,77615.0,796.0,1.0,1.0,261.0,2017-05-02
3379.09,1947.0,6037.0,236714.0,1424.0,3.0,3.0,261.0,2017-05-02
2592.78,1923.0,6037.0,181124.0,1553.0,2.0,5.0,261.0,2017-05-02
5372.33,1927.0,6037.0,375000.0,924.0,2.0,2.0,261.0,2017-05-02
2030.36,1955.0,6037.0,132418.0,1266.0,2.0,3.0,261.0,2017-05-02
2050.04,1947.0,6037.0,137064.0,1141.0,2.0,3.0,261.0,2017-05-02
4322.58,1956.0,6037.0,346902.0,1275.0,2.0,3.0,261.0,2017-05-02
3453.96,1960.0,6037.0,273215.0,1254.0,2.0,3.0,261.0,2017-05-02
4476.65,2007.0,6037.0,368553.0,976.0,1.0,1.0,261.0,2017-05-02
698.51,1955.0,6037.0,41159.0,1122.0,2.0,4.0,261.0,2017-05-02
4062.09,1940.0,6037.0,324326.0,1385.0,3.0,3.0,261.0,2017-05-02
2157.81,1946.0,6037.0,164091.0,1068.0,1.0,2.0,261.0,2017-05-02
3244.8,1963.0,6037.0,247371.0,1628.0,2.0,3.0,261.0,2017-05-02
6224.26,1956.0,6037.0,513000.0,1552.0,3.0,3.0,261.0,2017-05-02
1234.68,1962.0,6037.0,85897.0,1491.0,2.0,3.0,261.0,2017-05-02
1054.23,1961.0,6037.0,71220.0,1979.0,2.0,4.0,261.0,2017-05-02
7843.13,1917.0,6037.0,636371.0,1580.0,1.0,3.0,261.0,2017-05-02
2080.09,1960.0,6037.0,167049.0,1128.0,2.0,3.0,261.0,2017-05-02
2791.99,1947.0,6037.0,221903.0,1224.0,2.0,4.0,261.0,2017-05-02
1093.04,1950.0,6037.0,65955.0,1937.0,2.0,3.0,261.0,2017-05-02
1712.15,1962.0,6037.0,125022.0,1400.0,2.0,3.0,261.0,2017-05-02
5534.29,1967.0,6037.0,443000.0,1735.0,2.0,4.0,261.0,2017-05-02
5830.23,1964.0,6037.0,467014.0,1936.0,2.0,4.0,261.0,2017-05-02
3222.13,1985.0,6037.0,257359.0,2025.0,3.0,3.0,261.0,2017-05-02
4343.1,1984.0,6037.0,348296.0,1132.0,2.0,3.0,261.0,2017-05-02
5286.77,1959.0,6037.0,423753.0,1607.0,3.0,4.0,261.0,2017-05-02
4205.43,1956.0,6037.0,335032.0,1150.0,2.0,4.0,261.0,2017-05-02
2888.15,1971.0,6037.0,228987.0,1761.0,3.0,4.0,261.0,2017-05-02
3172.21,1957.0,6037.0,245375.0,1820.0,3.0,5.0,261.0,2017-05-02
916.29,1954.0,6037.0,60847.0,1066.0,1.0,3.0,261.0,2017-05-02
4679.43,1948.0,6037.0,367000.0,1762.0,1.0,3.0,261.0,2017-05-02
558.67,1906.0,6037.0,31010.0,1090.0,1.0,2.0,261.0,2017-05-02
586.08,1940.0,6037.0,39918.0,1282.0,1.0,2.0,261.0,2017-05-02
479.19,1956.0,6037.0,32050.0,891.0,1.0,3.0,261.0,2017-05-02
9980.57,1964.0,6037.0,419388.0,1624.0,2.0,5.0,261.0,2017-05-02
1259.36,1957.0,6037.0,93525.0,1172.0,2.0,3.0,261.0,2017-05-02
1098.69,1965.0,6037.0,78320.0,2087.0,3.0,4.0,261.0,2017-05-02
6448.95,1954.0,6037.0,526000.0,1231.0,1.0,3.0,261.0,2017-05-02
5871.45,1958.0,6037.0,477166.0,1438.0,2.0,3.0,261.0,2017-05-02
4615.08,1953.0,6037.0,381529.0,1055.0,1.0,3.0,261.0,2017-05-02
7133.84,1947.0,6037.0,581000.0,1202.0,1.0,2.0,261.0,2017-05-02
4931.16,1981.0,6037.0,399938.0,2251.0,3.0,3.0,261.0,2017-05-02
4874.2,1943.0,6037.0,388919.0,1833.0,3.0,3.0,261.0,2017-05-02
5806.59,1967.0,6037.0,461726.0,2070.0,3.0,4.0,261.0,2017-05-02
4942.3,1959.0,6037.0,409034.0,1580.0,2.0,3.0,261.0,2017-05-02
1778.61,1950.0,6037.0,137915.0,513.0,1.0,1.0,261.0,2017-05-02
4549.59,1960.0,6037.0,357549.0,1826.0,3.0,4.0,261.0,2017-05-02
523.43,1947.0,6037.0,39920.0,1062.0,1.0,2.0,261.0,2017-05-02
1967.52,1953.0,6037.0,155100.0,835.0,1.0,2.0,261.0,2017-05-02
6791.85,1964.0,6037.0,556700.0,1635.0,2.0,3.0,261.0,2017-05-02
2859.05,1979.0,6037.0,225161.0,1584.0,2.0,3.0,261.0,2017-05-02
4553.49,1983.0,6037.0,373122.0,1583.0,3.0,3.0,261.0,2017-05-02
628.13,1960.0,6037.0,50073.0,1140.0,2.0,3.0,261.0,2017-05-02
3504.72,1952.0,6037.0,290755.0,946.0,1.0,2.0,261.0,2017-05-02
3965.91,1953.0,6037.0,321758.0,1194.0,2.0,3.0,261.0,2017-05-02
5071.89,1956.0,6037.0,421710.0,1233.0,2.0,3.0,261.0,2017-05-02
5157.52,1959.0,6037.0,416091.0,1395.0,2.0,2.0,261.0,2017-05-02
6509.41,1942.0,6037.0,533854.0,1754.0,3.0,3.0,261.0,2017-05-02
2624.98,1948.0,6037.0,207699.0,1108.0,2.0,2.0,261.0,2017-05-02
3563.4,1985.0,6037.0,295173.0,1148.0,2.0,3.0,261.0,2017-05-02
2049.97,1926.0,6037.0,166241.0,1816.0,2.0,2.0,261.0,2017-05-02
3187.58,1954.0,6037.0,255384.0,1579.0,2.0,3.0,261.0,2017-05-02
5983.07,1961.0,6037.0,408076.0,1497.0,2.0,3.0,261.0,2017-05-02
5043.87,1976.0,6037.0,416085.0,1455.0,2.0,3.0,261.0,2017-05-02
2119.38,1953.0,6037.0,166511.0,1231.0,2.0,3.0,261.0,2017-05-02
2637.85,1954.0,6037.0,208044.0,1374.0,1.0,2.0,261.0,2017-05-02
4182.24,1976.0,6037.0,343274.0,1600.0,2.0,4.0,261.0,2017-05-02
5733.81,1957.0,6037.0,471166.0,1515.0,2.0,3.0,261.0,2017-05-02
2020.56,1948.0,6037.0,159260.0,1126.0,1.0,2.0,261.0,2017-05-02
4277.09,1983.0,6037.0,348925.0,1277.0,2.0,3.0,261.0,2017-05-02
5394.03,1949.0,6037.0,437572.0,1140.0,1.0,2.0,261.0,2017-05-02
2654.56,1936.0,6037.0,212205.0,920.0,1.0,2.0,261.0,2017-05-02
3228.1,1952.0,6037.0,265798.0,1382.0,2.0,3.0,261.0,2017-05-02
5006.3,1953.0,6037.0,403589.0,1779.0,2.0,2.0,261.0,2017-05-02
698.16,1921.0,6037.0,28319.0,1080.0,1.0,2.0,261.0,2017-05-02
2685.81,1977.0,6037.0,221144.0,1222.0,2.0,3.0,261.0,2017-05-02
5422.43,1953.0,6037.0,438029.0,1180.0,2.0,3.0,261.0,2017-05-02
2318.83,1953.0,6037.0,189568.0,1293.0,2.0,3.0,261.0,2017-05-02
4483.45,1949.0,6037.0,368763.0,1257.0,2.0,3.0,261.0,2017-05-02
6173.2,1956.0,6037.0,505857.0,1603.0,2.0,3.0,261.0,2017-05-02
4820.34,1941.0,6037.0,401023.0,964.0,1.0,2.0,261.0,2017-05-02
663.93,1950.0,6037.0,52209.0,1020.0,1.0,3.0,261.0,2017-05-02
4162.65,1932.0,6037.0,348000.0,672.0,1.0,2.0,261.0,2017-05-02
5543.54,1949.0,6037.0,460000.0,1237.0,1.0,2.0,261.0,2017-05-02
2860.95,1905.0,6037.0,229794.0,1512.0,1.0,4.0,261.0,2017-05-02
5801.45,1991.0,6037.0,472160.0,2246.0,3.0,3.0,261.0,2017-05-02
984.98,1956.0,6037.0,73066.0,1759.0,2.0,3.0,261.0,2017-05-02
4418.11,1932.0,6037.0,369000.0,720.0,1.0,2.0,261.0,2017-05-02
1087.85,1930.0,6037.0,90838.0,648.0,1.0,1.0,261.0,2017-05-02
3968.65,1930.0,6037.0,331370.0,902.0,1.0,1.0,261.0,2017-05-02
4291.32,1954.0,6037.0,357838.0,915.0,1.0,2.0,261.0,2017-05-02
4511.48,1957.0,6037.0,365304.0,1519.0,2.0,3.0,261.0,2017-05-02
9364.64,1955.0,6037.0,776649.0,1561.0,2.0,3.0,261.0,2017-05-02
2930.66,1956.0,6037.0,239755.0,1338.0,2.0,3.0,261.0,2017-05-02
8208.89,1957.0,6037.0,680629.0,2050.0,3.0,3.0,261.0,2017-05-02
6195.09,1953.0,6037.0,514535.0,1378.0,2.0,3.0,261.0,2017-05-02
2948.2,1971.0,6037.0,243894.0,1320.0,2.0,3.0,261.0,2017-05-02
995.39,1961.0,6037.0,70158.0,1602.0,2.0,3.0,261.0,2017-05-02
3550.69,1955.0,6037.0,280120.0,2736.0,3.0,4.0,261.0,2017-05-02
1295.41,1963.0,6037.0,93353.0,1650.0,2.0,3.0,261.0,2017-05-02
2975.71,1960.0,6037.0,231783.0,2067.0,2.0,3.0,261.0,2017-05-02
2421.04,1962.0,6037.0,192300.0,1106.0,2.0,3.0,261.0,2017-05-02
3603.52,1962.0,6037.0,283804.0,1134.0,2.0,3.0,261.0,2017-05-02
5873.7,1962.0,6037.0,90820.0,1305.0,2.0,4.0,261.0,2017-05-02
2794.51,1959.0,6037.0,223303.0,1316.0,2.0,3.0,261.0,2017-05-02
4440.43,1965.0,6037.0,358338.0,1904.0,3.0,5.0,261.0,2017-05-02
1338.26,1976.0,6037.0,91524.0,1680.0,2.0,3.0,261.0,2017-05-02
2833.7,1965.0,6037.0,221999.0,1904.0,3.0,5.0,261.0,2017-05-02
4051.6,1978.0,6037.0,323490.0,2068.0,2.0,4.0,261.0,2017-05-02
6750.39,1979.0,6037.0,551842.0,2068.0,2.0,4.0,261.0,2017-05-02
8397.92,1985.0,6037.0,680000.0,1973.0,3.0,4.0,261.0,2017-05-02
6891.11,1974.0,6037.0,561025.0,2308.0,2.0,4.0,261.0,2017-05-02
9882.09,1989.0,6037.0,800000.0,3436.0,4.0,5.0,261.0,2017-05-02
6296.93,1987.0,6037.0,501984.0,2669.0,3.0,3.0,261.0,2017-05-02
14574.5,1998.0,6037.0,1194000.0,4416.0,6.0,4.0,261.0,2017-05-02
9577.04,1967.0,6037.0,773000.0,3993.0,6.0,5.0,261.0,2017-05-02
8674.0,1963.0,6037.0,705000.0,1804.0,2.0,4.0,261.0,2017-07-31
6925.21,1964.0,6037.0,561558.0,2252.0,2.0,4.0,261.0,2017-05-02
5778.52,1983.0,6037.0,472090.0,2137.0,3.0,4.0,261.0,2017-05-02
842.03,1951.0,6037.0,65643.0,1174.0,1.0,2.0,261.0,2017-05-02
4609.4,1990.0,6037.0,373122.0,2343.0,3.0,4.0,261.0,2017-05-02
1807.44,1950.0,6037.0,135043.0,1078.0,1.0,3.0,261.0,2017-05-02
4500.15,1966.0,6037.0,352026.0,3376.0,4.0,5.0,261.0,2017-05-02
2873.95,1980.0,6037.0,220220.0,2065.0,2.0,4.0,261.0,2017-05-02
3506.04,1946.0,6037.0,275868.0,1803.0,3.0,4.0,261.0,2017-05-02
6941.79,1962.0,6037.0,565000.0,2100.0,2.0,3.0,261.0,2017-05-02
7511.29,1965.0,6037.0,604000.0,1818.0,2.0,3.0,261.0,2017-05-02
2414.78,1965.0,6037.0,173893.0,3600.0,3.0,6.0,261.0,2017-05-02
5587.3,1960.0,6037.0,448286.0,1436.0,2.0,3.0,261.0,2017-05-02
1412.73,1960.0,6037.0,101028.0,1807.0,2.0,3.0,261.0,2017-05-02
8534.78,1959.0,6037.0,426607.0,2343.0,2.0,4.0,261.0,2017-05-02
7990.27,1958.0,6037.0,646000.0,1882.0,2.0,4.0,261.0,2017-05-02
5781.92,1961.0,6037.0,461039.0,2199.0,2.0,4.0,261.0,2017-05-02
